dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
265,0.08886719,0.9037705,0.9037705
266,0.13867188,2.1914856,2.1914856
267,-0.08251953,0.88102376,0.88102376
268,0.017333984,-0.43703902,0.43703902
269,-0.015625,-0.6548215,0.6548215
270,0.05102539,1.4870496,1.4870496
271,0.017822266,0.8562066,0.8562066
272,-0.041015625,-0.93840414,0.93840414
273,-0.016479492,-0.4456845,0.4456845
274,-0.15917969,-2.1959162,2.1959162
275,-0.10205078,-0.19858776,0.19858776
276,-0.12109375,-1.54402,1.54402
277,-0.010009766,-0.45428136,0.45428136
278,-0.10058594,-2.1984968,2.1984968
279,-0.1484375,-1.5896995,1.5896995
280,0.13476562,0.16862011,0.16862011
281,-0.006286621,-0.68884,0.68884
282,-0.021484375,-0.5312326,0.5312326
283,0.107910156,1.75822,1.75822
284,0.0057373047,0.27390596,0.27390596
285,-0.011230469,0.14820538,0.14820538
286,-0.0034179688,0.3266544,0.3266544
287,0.12988281,1.743509,1.743509
288,-0.05126953,-1.0975415,1.0975415
289,0.12597656,1.8178438,1.8178438
290,-0.057128906,-0.09114479,0.09114479
291,0.14257812,1.8636464,1.8636464
292,-0.17578125,-0.53300744,0.53300744
293,-0.0234375,-0.4455421,0.4455421
294,-0.09033203,-1.6204162,1.6204162
295,-0.072265625,-1.0518069,1.0518069
296,-0.087890625,-1.8702186,1.8702186
297,-0.034423828,-1.118429,1.118429
298,-0.08203125,-1.4897765,1.4897765
299,-0.19921875,-0.9242873,0.9242873
300,-0.04345703,-0.69147015,0.69147015
301,0.1640625,2.7046697,2.7046697
302,0.19335938,2.569323,2.569323
303,0.11767578,1.5210553,1.5210553
304,-0.064453125,-1.2241038,1.2241038
305,-0.009277344,-0.28471753,0.28471753
306,-0.029907227,-0.40053874,0.40053874
307,0.0061035156,-0.3190347,0.3190347
308,-0.1015625,-1.0880392,1.0880392
309,0.04345703,-0.45237362,0.45237362
310,-0.10205078,-0.5622998,0.5622998
311,0.011352539,0.80854964,0.80854964
312,0.21875,2.1186328,2.1186328
313,0.0859375,1.1008164,1.1008164
314,0.057617188,0.17285651,0.17285651
315,-0.014892578,0.50358206,0.50358206
316,-0.087890625,-0.7095667,0.7095667
317,-0.04663086,-0.4426851,0.4426851
318,0.17675781,1.8587309,1.8587309
319,0.033203125,-0.1405105,0.1405105
320,0.040771484,-0.49969515,0.49969515
321,0.033203125,0.09468998,0.09468998
322,0.07519531,-0.8342287,0.8342287
323,-0.15820312,-2.239725,2.239725
324,-0.109375,-1.2153478,1.2153478
325,-0.041503906,0.41341177,0.41341177
326,-0.03515625,-0.42860374,0.42860374
327,0.016113281,-0.82702523,0.82702523
328,-0.083984375,-2.3820424,2.3820424
329,-0.068359375,-1.1658686,1.1658686
330,0.06347656,1.4233673,1.4233673
331,0.043701172,0.42552292,0.42552292
332,0.16210938,2.500497,2.500497
333,-0.07324219,-1.4103601,1.4103601
334,-0.013671875,-1.2574152,1.2574152
335,-0.041259766,-0.9930789,0.9930789
336,-0.19726562,-2.7118044,2.7118044
337,0.03466797,0.5806637,0.5806637
338,0.12597656,2.3634496,2.3634496
339,0.06738281,0.8243746,0.8243746
340,-0.13964844,-2.7489874,2.7489874
341,-0.18261719,-2.8397129,2.8397129
342,-0.032714844,-1.0747118,1.0747118
343,0.09277344,1.2595837,1.2595837
344,0.27148438,3.0912867,3.0912867
345,-0.14453125,-1.9415541,1.9415541
346,0.041503906,0.8523169,0.8523169
347,-0.017822266,-0.44870213,0.44870213
348,-0.29492188,-3.7223337,3.7223337
349,-0.123046875,-2.0697658,2.0697658
350,-0.02319336,0.37844592,0.37844592
351,-0.07861328,-0.6847342,0.6847342
352,0.14550781,2.2880175,2.2880175
353,-0.009765625,0.99965286,0.99965286
354,0.032470703,0.27555293,0.27555293
355,-0.041015625,-1.0883545,1.0883545
356,-0.05419922,-1.4223262,1.4223262
357,0.110839844,1.6020454,1.6020454
358,-0.11328125,-0.5275105,0.5275105
359,0.0056152344,0.77151954,0.77151954
360,0.14648438,1.0384793,1.0384793
361,0.26757812,3.8778596,3.8778596
362,0.03466797,-0.303238,0.303238
363,-0.020507812,-1.0027659,1.0027659
364,0.012939453,0.034733206,0.034733206
365,-0.18164062,-2.6618586,2.6618586
366,0.049560547,-0.23751594,0.23751594
367,0.06542969,0.5990668,0.5990668
368,-0.15527344,-2.0467422,2.0467422
369,0.00390625,-0.36243156,0.36243156
370,-0.21679688,-3.2231236,3.2231236
371,-0.07714844,-1.8564037,1.8564037
372,0.06347656,-0.28845716,0.28845716
373,-0.15332031,-1.502608,1.502608
374,0.025146484,1.1444532,1.1444532
375,-0.055664062,-0.92641276,0.92641276
376,0.07519531,1.0306904,1.0306904
377,-0.12011719,-1.1218318,1.1218318
378,-0.13671875,-1.3028033,1.3028033
379,-0.0087890625,-0.08650571,0.08650571
380,-0.079589844,-1.9585321,1.9585321
381,0.091796875,1.6776568,1.6776568
382,-0.0014648438,-0.03207949,0.03207949
383,0.063964844,1.1465344,1.1465344
384,-0.10058594,-1.3856595,1.3856595
385,-0.009765625,0.29183725,0.29183725
386,0.052246094,1.2472994,1.2472994
387,-0.00579834,0.20237574,0.20237574
388,-0.118652344,-2.4510088,2.4510088
389,0.16894531,1.848381,1.848381
390,0.012207031,0.56435245,0.56435245
391,0.125,2.0691798,2.0691798
392,0.03466797,1.1903147,1.1903147
393,-0.15722656,-1.1925044,1.1925044
394,-0.18945312,-2.3642824,2.3642824
395,-0.025878906,-0.96127784,0.96127784
396,0.052246094,1.1060762,1.1060762
397,0.020751953,1.2650166,1.2650166
398,-0.17675781,-2.262012,2.262012
399,-0.18457031,-0.82313025,0.82313025
400,0.076660156,0.75044465,0.75044465
401,-0.15527344,-1.5754461,1.5754461
402,-0.028686523,-1.1768686,1.1768686
403,-0.006713867,0.11910944,0.11910944
404,-0.013916016,0.101688854,0.101688854
405,-0.09716797,-1.4678123,1.4678123
406,0.016723633,0.07264615,0.07264615
407,-0.041015625,-0.989442,0.989442
408,-0.119140625,-1.751848,1.751848
409,-0.057861328,-0.25052798,0.25052798
410,-0.118652344,-2.8231664,2.8231664
411,-0.123046875,-1.6104282,1.6104282
412,0.055908203,0.5619748,0.5619748
413,0.030517578,0.16024992,0.16024992
414,-0.109375,-2.2901874,2.2901874
415,0.021484375,0.41935608,0.41935608
416,0.052734375,1.0234216,1.0234216
417,0.03466797,0.89081025,0.89081025
418,-0.026489258,0.21920301,0.21920301
419,0.026855469,0.033232734,0.033232734
420,0.15722656,2.2628527,2.2628527
421,-0.059570312,-1.1037761,1.1037761
422,-0.08935547,-1.0321696,1.0321696
423,-0.00079345703,0.24886233,0.24886233
424,0.12109375,1.6539681,1.6539681
425,-0.10839844,-0.74611807,0.74611807
426,-0.037597656,-0.5610424,0.5610424
427,-0.021972656,-0.30065438,0.30065438
428,-0.0078125,0.26915476,0.26915476
429,0.10107422,0.45267677,0.45267677
430,0.13085938,2.6752434,2.6752434
431,0.033203125,0.5507149,0.5507149
432,-0.09667969,-1.4565793,1.4565793
433,-0.07763672,-1.4671346,1.4671346
434,0.09814453,1.2499133,1.2499133
435,0.03466797,0.019333383,0.019333383
436,-0.09667969,-1.3962047,1.3962047
437,-0.03125,-0.47581092,0.47581092
438,0.016113281,0.3031683,0.3031683
439,0.012939453,1.0482525,1.0482525
440,0.107421875,2.2968528,2.2968528
441,-0.033447266,-1.8294059,1.8294059
442,-0.09667969,-1.4354464,1.4354464
443,0.0234375,0.60392374,0.60392374
444,0.13964844,2.042254,2.042254
445,-0.09667969,-1.4757679,1.4757679
446,0.079589844,0.6249949,0.6249949
447,-0.038085938,-0.028299488,0.028299488
448,-0.17675781,-3.0737724,3.0737724
449,0.020263672,0.18501706,0.18501706
450,-0.047851562,-0.7674058,0.7674058
451,0.037109375,0.10045357,0.10045357
452,0.19335938,1.7976565,1.7976565
453,0.020507812,0.8445437,0.8445437
454,0.009460449,-0.4662153,0.4662153
455,-0.23046875,-2.128376,2.128376
456,-0.029663086,0.344742,0.344742
457,-0.00036621094,-1.095005,1.095005
458,0.1640625,1.0858048,1.0858048
459,-0.22167969,-1.8088194,1.8088194
460,0.0028076172,-1.0726361,1.0726361
461,-0.024658203,-0.5052901,0.5052901
462,0.024658203,1.4886459,1.4886459
463,-0.08496094,-0.97816604,0.97816604
464,0.21484375,1.7922176,1.7922176
465,-0.030761719,0.07022385,0.07022385
466,0.15429688,2.2465243,2.2465243
467,-0.20214844,-0.9880464,0.9880464
468,-0.005859375,-0.076233804,0.076233804
469,0.16796875,1.8012979,1.8012979
470,-0.114746094,-2.262232,2.262232
471,-0.09863281,-1.4525284,1.4525284
472,-0.0146484375,0.3806991,0.3806991
473,-0.026367188,0.062291995,0.062291995
474,-0.0034179688,0.83298236,0.83298236
475,-0.11035156,-0.9970556,0.9970556
476,-0.21679688,-2.5952408,2.5952408
