dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
446,0.25,4.099209,4.099209
447,-0.020996094,-0.23396578,0.23396578
448,-0.022460938,-1.0940942,1.0940942
449,0.12402344,0.12889802,0.12889802
450,-0.048095703,-0.6890909,0.6890909
451,0.0390625,0.23289558,0.23289558
452,-0.18359375,-3.7194986,3.7194986
453,-0.04321289,-0.8563956,0.8563956
454,-0.05493164,-0.86373085,0.86373085
455,-0.041015625,-1.0871389,1.0871389
456,-0.030273438,-0.20568736,0.20568736
457,-0.008972168,-0.5534157,0.5534157
458,0.067871094,0.3251789,0.3251789
459,-0.010437012,-0.29810646,0.29810646
460,-0.010986328,-1.2032902,1.2032902
461,0.068359375,1.4793885,1.4793885
462,-0.26953125,-2.8899994,2.8899994
463,0.16894531,0.81305915,0.81305915
464,-0.061523438,-1.2567815,1.2567815
465,-0.25195312,-1.9942561,1.9942561
466,0.0002746582,0.9497706,0.9497706
467,0.0047912598,0.7753248,0.7753248
468,-0.04272461,-1.0977472,1.0977472
469,0.07763672,0.9529526,0.9529526
470,0.033935547,0.70079315,0.70079315
471,0.010314941,-0.13489391,0.13489391
472,0.043701172,0.80044687,0.80044687
473,0.006713867,-0.42626074,0.42626074
474,0.014404297,-0.1553626,0.1553626
475,0.15722656,1.6524415,1.6524415
476,-0.002029419,-0.07667694,0.07667694
477,0.0019836426,0.3297792,0.3297792
478,-0.0020141602,0.06847635,0.06847635
479,0.0048217773,0.32880032,0.32880032
480,0.08251953,0.36383593,0.36383593
481,-0.25195312,-3.0820394,3.0820394
482,0.00592041,0.028050538,0.028050538
483,-0.0035552979,-0.27957746,0.27957746
484,-0.003692627,0.25411573,0.25411573
485,-0.021484375,0.14695346,0.14695346
486,0.013916016,0.20673406,0.20673406
487,0.17773438,1.4628167,1.4628167
488,-0.048583984,-0.451763,0.451763
489,-0.05493164,-0.23241301,0.23241301
490,0.13378906,1.2548102,1.2548102
491,-0.06542969,-0.3154197,0.3154197
492,-0.06347656,-0.94645965,0.94645965
493,0.039794922,0.3533447,0.3533447
494,-0.03930664,-0.7580638,0.7580638
495,-0.09326172,-1.984834,1.984834
496,0.09033203,1.1092774,1.1092774
497,-0.00491333,0.6643585,0.6643585
498,-0.06347656,-0.6725224,0.6725224
499,0.02368164,0.13568449,0.13568449
500,-0.0072021484,-0.4218735,0.4218735
501,0.004547119,-0.12920053,0.12920053
502,-0.037597656,-0.6067021,0.6067021
503,0.20117188,3.7822485,3.7822485
504,0.0234375,-0.097660534,0.097660534
505,-0.00018596649,-0.05954932,0.05954932
506,-0.040527344,-0.48843184,0.48843184
507,0.0057678223,0.15448113,0.15448113
508,0.022705078,0.5792101,0.5792101
509,0.033203125,0.36562434,0.36562434
510,0.08691406,1.2780699,1.2780699
511,0.0022888184,-0.7783559,0.7783559
512,-0.079589844,0.49358127,0.49358127
513,-0.03955078,-0.4404113,0.4404113
514,0.08154297,2.3034196,2.3034196
515,-0.019165039,-1.0080391,1.0080391
516,-0.037841797,-0.85191804,0.85191804
517,0.059326172,0.63698786,0.63698786
518,0.0064697266,0.18944757,0.18944757
519,-0.021118164,-0.4669826,0.4669826
520,0.015136719,-0.01623972,0.01623972
521,-0.05810547,0.29773542,0.29773542
522,0.010131836,-0.07128079,0.07128079
523,-0.079589844,-1.1044632,1.1044632
524,0.03149414,0.5808674,0.5808674
525,-0.009399414,0.277028,0.277028
526,-0.06640625,-1.7028733,1.7028733
527,0.036132812,0.51629925,0.51629925
528,-0.02734375,0.02997849,0.02997849
529,0.0039367676,0.06647526,0.06647526
530,-0.08984375,-1.6384302,1.6384302
531,-0.14160156,-2.969137,2.969137
532,-0.01953125,-0.40380257,0.40380257
533,-0.037109375,-0.63828695,0.63828695
534,-0.0019836426,0.696417,0.696417
535,-0.0034637451,0.4631185,0.4631185
536,-0.002243042,0.24263558,0.24263558
537,-0.02758789,-0.6931146,0.6931146
538,0.0390625,-0.022935975,0.022935975
539,0.03149414,0.07667186,0.07667186
540,0.0072631836,0.5340661,0.5340661
541,-0.07324219,-1.5562428,1.5562428
542,-0.010009766,0.35604295,0.35604295
543,-0.03149414,-0.75106144,0.75106144
544,0.19335938,3.097845,3.097845
545,-0.16796875,-1.5291115,1.5291115
546,0.08105469,0.327005,0.327005
547,0.10839844,1.4681247,1.4681247
548,0.0009536743,-0.15653889,0.15653889
549,0.06933594,0.83339167,0.83339167
550,0.08203125,1.0429474,1.0429474
551,-0.02734375,-0.32848364,0.32848364
552,-0.0025177002,-0.52484465,0.52484465
553,-0.0011444092,0.24937476,0.24937476
554,-0.14746094,-1.1982605,1.1982605
555,-0.03540039,0.48459336,0.48459336
556,0.031982422,0.7796911,0.7796911
557,0.0043640137,-0.39471972,0.39471972
558,-0.0049438477,-0.23801307,0.23801307
559,0.06738281,1.3743081,1.3743081
560,0.015625,0.24632087,0.24632087
561,0.08154297,1.2284971,1.2284971
562,0.21582031,3.3331265,3.3331265
563,0.009155273,0.86235386,0.86235386
564,0.0039367676,0.16787516,0.16787516
565,-0.018676758,-0.9600094,0.9600094
566,0.14648438,1.8788018,1.8788018
567,-0.064453125,-1.9566599,1.9566599
568,-0.11816406,-2.053497,2.053497
569,-0.0065612793,0.31418613,0.31418613
570,-0.076660156,-1.8472555,1.8472555
571,0.19042969,2.5164173,2.5164173
572,-0.03515625,-0.64349926,0.64349926
573,0.0053710938,0.24026988,0.24026988
574,-0.007171631,-0.7027762,0.7027762
575,-0.20410156,-0.65412974,0.65412974
576,-0.045410156,-1.4032414,1.4032414
577,-1.2890625,-12.657341,12.657341
578,0.022094727,0.93903285,0.93903285
579,0.026367188,0.47761613,0.47761613
580,-0.0018081665,1.4074683,1.4074683
581,-0.049072266,-0.35160977,0.35160977
582,-0.038085938,-1.5309851,1.5309851
583,0.1171875,2.1362016,2.1362016
584,0.12695312,2.0078795,2.0078795
585,-0.0040283203,-0.004340715,0.004340715
586,-0.11328125,-2.0085552,2.0085552
587,0.026489258,0.79115933,0.79115933
588,0.022338867,0.052451976,0.052451976
589,0.034179688,-0.6794573,0.6794573
590,-0.024780273,-0.62458897,0.62458897
591,-0.055419922,-1.0817174,1.0817174
592,-0.012329102,0.035124995,0.035124995
593,-0.06347656,-1.5859289,1.5859289
594,-0.009216309,-0.14617969,0.14617969
595,-0.0703125,-0.61390084,0.61390084
596,-0.013122559,-0.038931098,0.038931098
597,0.008972168,0.23403414,0.23403414
598,-0.13476562,-2.835852,2.835852
599,0.009887695,0.014237549,0.014237549
600,-0.017944336,-0.25950745,0.25950745
601,-0.0065307617,0.031130038,0.031130038
602,0.0011825562,0.08711637,0.08711637
603,0.0146484375,0.41601786,0.41601786
604,0.007171631,0.6572139,0.6572139
605,0.034423828,0.41619843,0.41619843
606,-0.051513672,-0.012267586,0.012267586
607,0.080566406,0.20469363,0.20469363
608,-0.15527344,-1.7523439,1.7523439
609,-0.0034637451,-0.2860942,0.2860942
610,0.052978516,0.4519767,0.4519767
