dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
2186,0.032226562,-0.40099508,0.40099508
2187,0.022338867,-0.039187234,0.039187234
2188,-0.09667969,-1.7401637,1.7401637
2189,0.041748047,0.75678504,0.75678504
2190,0.05444336,0.8528089,0.8528089
2191,-0.056884766,-0.77277803,0.77277803
2192,-0.32421875,-1.7224681,1.7224681
2193,-0.08154297,-1.0460551,1.0460551
2194,-0.16210938,-3.8155868,3.8155868
2195,-0.0063476562,-0.20439725,0.20439725
2196,-0.12011719,-1.0426314,1.0426314
2197,0.19335938,2.883505,2.883505
2198,-0.011962891,-0.72651076,0.72651076
2199,0.011474609,-0.18071516,0.18071516
2200,-0.017456055,-1.0223075,1.0223075
2201,-0.13378906,-1.6328474,1.6328474
2202,0.012817383,0.5234912,0.5234912
2203,0.16210938,2.046963,2.046963
2204,-0.028198242,-0.3905183,0.3905183
2205,0.19238281,2.1837163,2.1837163
2206,-0.234375,-3.6157238,3.6157238
2207,-0.07373047,-0.690052,0.690052
2208,0.12402344,1.6495483,1.6495483
2209,-0.010559082,-0.5794378,0.5794378
2210,-0.060302734,0.37480244,0.37480244
2211,-0.015075684,-0.36569348,0.36569348
2212,0.099121094,2.670469,2.670469
2213,0.02709961,1.0644687,1.0644687
2214,-0.016357422,0.025990188,0.025990188
2215,-0.16210938,-0.8846521,0.8846521
2216,0.017700195,-0.0066674068,0.0066674068
2217,-0.012023926,-0.7985231,0.7985231
2218,-0.00036239624,0.64317083,0.64317083
2219,-0.64453125,-9.127116,9.127116
2220,-0.04345703,-0.18946877,0.18946877
2221,-0.057128906,-0.75920933,0.75920933
2222,0.03125,0.2654638,0.2654638
2223,0.05517578,0.1150195,0.1150195
2224,0.028320312,0.5650673,0.5650673
2225,0.06347656,0.5269639,0.5269639
2226,0.034179688,0.47527102,0.47527102
2227,-0.026733398,-0.543287,0.543287
2228,0.007019043,-0.06816099,0.06816099
2229,0.03149414,0.49813992,0.49813992
2230,0.16308594,1.2761492,1.2761492
2231,-0.048339844,-0.6992404,0.6992404
2232,0.083496094,1.8991026,1.8991026
2233,0.010559082,0.60290575,0.60290575
2234,-0.17285156,-3.0925243,3.0925243
2235,-0.12109375,-2.4195871,2.4195871
2236,-0.21875,-3.6501036,3.6501036
2237,-0.028442383,-0.2682411,0.2682411
2238,-0.0107421875,-0.079907686,0.079907686
2239,-0.06738281,-0.92460203,0.92460203
2240,0.059326172,1.267252,1.267252
2241,-0.0011367798,0.008867623,0.008867623
2242,0.0036621094,0.41348955,0.41348955
2243,0.010620117,-0.26568988,0.26568988
2244,0.063964844,1.1357062,1.1357062
2245,-0.16796875,-0.83230484,0.83230484
2246,0.13378906,2.0458808,2.0458808
2247,-0.111816406,-1.3048908,1.3048908
2248,-0.024414062,-0.3114858,0.3114858
2249,0.01550293,0.8166112,0.8166112
2250,-0.03955078,-0.9303548,0.9303548
2251,-0.18554688,-3.54007,3.54007
2252,-0.0107421875,-0.15041785,0.15041785
2253,-0.049072266,-0.37533367,0.37533367
2254,-0.033935547,-0.8679898,0.8679898
2255,-0.028198242,-0.6850403,0.6850403
2256,0.025390625,0.6875185,0.6875185
2257,-0.28515625,-5.215426,5.215426
2258,-0.095703125,-1.0855712,1.0855712
2259,-0.0027313232,-0.57912576,0.57912576
2260,0.0045166016,-0.116365805,0.116365805
2261,-0.1875,-2.8193955,2.8193955
2262,-0.049072266,-0.5445443,0.5445443
2263,-0.017700195,-0.07527108,0.07527108
2264,0.0018692017,-0.10557367,0.10557367
2265,0.017822266,0.50687623,0.50687623
2266,-0.111328125,-1.6023506,1.6023506
2267,-0.04296875,-1.2416011,1.2416011
2268,0.057128906,0.115203224,0.115203224
2269,0.020507812,0.05837477,0.05837477
2270,0.016601562,-0.13285463,0.13285463
2271,-0.31445312,1.3250732,1.3250732
2272,0.095703125,-0.10947817,0.10947817
2273,-3.7908554e-05,-0.6813329,0.6813329
2274,0.008728027,0.28042024,0.28042024
2275,-0.010009766,-0.07198333,0.07198333
2276,0.20019531,2.5436647,2.5436647
2277,-0.012756348,0.43591705,0.43591705
2278,0.005065918,0.20703982,0.20703982
2279,-0.04663086,-1.2467483,1.2467483
2280,-0.07861328,-1.2213289,1.2213289
2281,0.37890625,4.1782427,4.1782427
2282,-0.018676758,-0.19112372,0.19112372
2283,-0.03173828,-0.8370961,0.8370961
2284,-0.022827148,-0.25166008,0.25166008
2285,0.115722656,1.8670449,1.8670449
2286,-0.07714844,-0.66881764,0.66881764
2287,-0.034423828,-0.9315989,0.9315989
2288,-0.059326172,-1.8105943,1.8105943
2289,0.013183594,0.34982115,0.34982115
2290,0.0115356445,0.25267538,0.25267538
2291,0.011169434,0.15748891,0.15748891
2292,0.001876831,-0.30124885,0.30124885
2293,-0.15527344,-1.8338772,1.8338772
2294,0.083496094,2.5208313,2.5208313
2295,-0.041748047,-0.49158332,0.49158332
2296,0.104003906,2.5275252,2.5275252
2297,0.02734375,0.3487748,0.3487748
2298,0.27734375,3.6890306,3.6890306
2299,-0.0019302368,-0.326522,0.326522
2300,0.016357422,0.19118628,0.19118628
2301,-0.021850586,-0.67325145,0.67325145
2302,-0.049072266,-1.0402745,1.0402745
2303,0.001739502,-0.024213094,0.024213094
2304,-0.0036773682,-0.26782328,0.26782328
2305,0.10644531,1.1753987,1.1753987
2306,-0.107910156,-1.7516046,1.7516046
2307,0.02331543,1.2150545,1.2150545
2308,-0.07714844,-1.677419,1.677419
2309,-0.26171875,-1.1578693,1.1578693
2310,-0.08691406,-1.3570529,1.3570529
2311,-0.0037078857,-0.08103006,0.08103006
2312,0.07519531,0.43104538,0.43104538
2313,-0.01574707,-0.05640437,0.05640437
2314,-0.021362305,-0.4704482,0.4704482
2315,0.07373047,0.9442584,0.9442584
2316,-0.0079956055,0.47574574,0.47574574
2317,-0.043945312,-0.75383127,0.75383127
2318,-0.0546875,-1.2155844,1.2155844
2319,0.1796875,2.3174477,2.3174477
2320,0.016235352,-0.025994554,0.025994554
2321,-0.029663086,-0.8821322,0.8821322
2322,0.005706787,-0.20878206,0.20878206
2323,0.052490234,1.4674745,1.4674745
2324,0.0039367676,-0.39863834,0.39863834
2325,-0.100097656,-1.1278727,1.1278727
2326,0.052734375,0.29178315,0.29178315
2327,0.00031661987,-0.10867143,0.10867143
2328,0.025512695,1.1425698,1.1425698
2329,0.07861328,0.9994921,0.9994921
2330,-0.004119873,0.2716858,0.2716858
2331,-0.047851562,0.20276614,0.20276614
2332,0.05126953,0.90698534,0.90698534
2333,0.009033203,-0.28330666,0.28330666
2334,0.13476562,1.9440199,1.9440199
2335,-0.24804688,-2.5934067,2.5934067
2336,0.028686523,0.4382745,0.4382745
2337,-0.032470703,0.13334174,0.13334174
2338,-0.19726562,-4.3689923,4.3689923
2339,-0.045166016,-0.546391,0.546391
2340,-0.0068969727,0.024319278,0.024319278
2341,-0.029663086,-0.10591146,0.10591146
2342,0.024658203,-0.36645156,0.36645156
2343,-0.15722656,-1.4814252,1.4814252
2344,-0.07519531,-0.71841776,0.71841776
2345,-0.0009384155,-0.33992958,0.33992958
2346,-0.10107422,-1.1877077,1.1877077
2347,0.03881836,1.7566105,1.7566105
2348,0.048095703,1.0135298,1.0135298
2349,0.016967773,0.54001844,0.54001844
2350,-0.04296875,-0.59916055,0.59916055
2351,0.057617188,0.52490985,0.52490985
2352,-0.06542969,-0.11037905,0.11037905
2353,0.025756836,0.68533236,0.68533236
2354,-0.018310547,-0.33168104,0.33168104
2355,-0.12695312,-2.406544,2.406544
2356,-0.026977539,-0.08982416,0.08982416
2357,-0.010314941,0.32355425,0.32355425
2358,0.05078125,0.826055,0.826055
2359,0.18652344,2.2420485,2.2420485
2360,-0.05126953,-0.883449,0.883449
2361,-0.08203125,-1.5787665,1.5787665
2362,-0.28515625,-3.4137344,3.4137344
2363,-0.07470703,-1.250639,1.250639
2364,-0.33007812,-6.1139994,6.1139994
2365,-0.0052490234,0.167945,0.167945
2366,0.048828125,0.86484444,0.86484444
2367,-0.07128906,-1.0459057,1.0459057
2368,0.03881836,1.0163697,1.0163697
2369,0.1796875,1.2577748,1.2577748
2370,0.040039062,0.64931804,0.64931804
2371,-0.45703125,-3.0007548,3.0007548
2372,-0.00092315674,0.01748644,0.01748644
2373,-0.072265625,-0.3015261,0.3015261
2374,0.12988281,2.6448991,2.6448991
2375,-0.030639648,-1.2808366,1.2808366
2376,-0.15722656,0.5894697,0.5894697
2377,-0.16503906,-2.780065,2.780065
2378,-0.18847656,-2.4247699,2.4247699
2379,-0.010559082,0.12489325,0.12489325
2380,0.25390625,2.5760965,2.5760965
2381,0.03173828,0.920509,0.920509
2382,0.033935547,0.74338865,0.74338865
2383,-0.008483887,0.13367331,0.13367331
2384,0.045898438,0.86618936,0.86618936
2385,-0.020629883,-0.73960984,0.73960984
2386,-0.008422852,-1.1820221,1.1820221
2387,-0.063964844,-1.153565,1.153565
2388,0.059814453,0.43041992,0.43041992
2389,-0.055908203,-1.0116274,1.0116274
2390,-0.02709961,0.235393,0.235393
2391,-0.15625,0.26454553,0.26454553
2392,-0.05883789,-2.175134,2.175134
2393,0.0042419434,-0.13797681,0.13797681
2394,0.012451172,0.28315222,0.28315222
2395,-0.004638672,-0.4536548,0.4536548
2396,-0.044677734,-0.91467774,0.91467774
2397,0.08691406,0.9803388,0.9803388
2398,0.061767578,0.92322624,0.92322624
2399,0.16796875,1.6180212,1.6180212
2400,0.09667969,1.6743093,1.6743093
2401,-0.026245117,0.41610473,0.41610473
2402,-0.049804688,-0.3059359,0.3059359
2403,-0.05102539,-0.45238325,0.45238325
2404,-0.07519531,-0.8309576,0.8309576
2405,0.045410156,0.86347115,0.86347115
2406,0.021972656,0.4254837,0.4254837
2407,-0.024169922,0.38698143,0.38698143
2408,-0.0154418945,-0.71112657,0.71112657
2409,0.22070312,3.011043,3.011043
2410,-0.035888672,0.12744884,0.12744884
2411,-0.03466797,-0.65060043,0.65060043
2412,-0.0625,-0.91404563,0.91404563
2413,-0.091308594,-1.7108196,1.7108196
2414,0.0016326904,0.2065758,0.2065758
2415,-0.0018920898,-0.04286111,0.04286111
2416,-0.064941406,-2.190691,2.190691
2417,0.011474609,-0.30375344,0.30375344
2418,0.024658203,-0.44542408,0.44542408
2419,0.017211914,0.5202526,0.5202526
2420,0.15722656,1.4856813,1.4856813
2421,0.2890625,0.24298057,0.24298057
2422,-0.02355957,-0.84234244,0.84234244
2423,-0.03173828,-0.33826616,0.33826616
2424,0.071777344,0.753743,0.753743
2425,0.032958984,0.55250853,0.55250853
2426,0.0056152344,0.45783135,0.45783135
2427,-0.12988281,-0.5081575,0.5081575
2428,0.20410156,3.2677772,3.2677772
2429,0.119140625,0.22412564,0.22412564
2430,-0.068847656,0.36546552,0.36546552
2431,-0.092285156,-1.1550897,1.1550897
2432,0.030761719,0.6624517,0.6624517
2433,0.060546875,-0.20899503,0.20899503
2434,-0.0066223145,-0.6613892,0.6613892
2435,-0.0064697266,-1.6466699,1.6466699
2436,0.020141602,0.35148582,0.35148582
2437,0.07714844,1.4454452,1.4454452
2438,0.034423828,-0.3970669,0.3970669
2439,0.010498047,0.3458416,0.3458416
2440,0.014892578,-0.120595776,0.120595776
2441,0.014099121,0.35841805,0.35841805
2442,-0.0009918213,-0.14942475,0.14942475
2443,0.033203125,0.64120865,0.64120865
2444,-0.13574219,-1.2770772,1.2770772
2445,-0.07910156,-0.74269897,0.74269897
2446,0.022705078,0.41837522,0.41837522
2447,-0.0075683594,-0.04330382,0.04330382
2448,0.022583008,0.75253874,0.75253874
2449,-0.16308594,-2.3433406,2.3433406
2450,-0.015380859,-0.4457822,0.4457822
2451,-0.044921875,-0.867925,0.867925
2452,0.3515625,3.326609,3.326609
2453,0.23046875,0.6619639,0.6619639
2454,-0.012756348,-0.017829727,0.017829727
2455,-0.030151367,-0.6929574,0.6929574
2456,-0.07910156,-1.7322431,1.7322431
2457,0.037353516,0.42428184,0.42428184
2458,-0.25,-1.489692,1.489692
2459,-0.024780273,-0.7732627,0.7732627
2460,0.00031471252,-0.01681425,0.01681425
2461,-0.1796875,-0.84527236,0.84527236
2462,0.45898438,5.3645535,5.3645535
2463,-0.056152344,-0.83033407,0.83033407
2464,-0.020629883,0.20221363,0.20221363
2465,0.056640625,1.2274086,1.2274086
2466,-0.24316406,-1.455754,1.455754
2467,0.08203125,0.95913994,0.95913994
2468,-0.0016403198,0.16466436,0.16466436
2469,0.01977539,0.29006463,0.29006463
2470,0.052246094,1.2046309,1.2046309
2471,0.079589844,1.2829576,1.2829576
2472,-0.14355469,-2.1412861,2.1412861
2473,0.016113281,0.27359486,0.27359486
2474,0.08935547,1.0024055,1.0024055
2475,0.017700195,-0.08556116,0.08556116
2476,-0.033691406,-1.2094296,1.2094296
2477,-0.064453125,-0.42771143,0.42771143
2478,0.06225586,1.0675716,1.0675716
2479,-0.010131836,-0.21205167,0.21205167
2480,0.19628906,1.7666336,1.7666336
2481,0.008361816,-0.029859621,0.029859621
2482,0.15332031,3.1507256,3.1507256
2483,-0.11230469,-0.71729594,0.71729594
2484,0.0035095215,-0.16452818,0.16452818
2485,-0.018432617,-0.09521058,0.09521058
2486,-0.080566406,-1.9812449,1.9812449
2487,-0.04638672,-0.5895384,0.5895384
2488,0.022460938,-0.14801958,0.14801958
2489,-0.057128906,-0.2869726,0.2869726
2490,0.017089844,0.26139912,0.26139912
2491,-0.012023926,0.38124973,0.38124973
2492,-0.019165039,-0.95117825,0.95117825
2493,0.038085938,0.3139705,0.3139705
2494,-0.1796875,-2.0040174,2.0040174
2495,-0.045898438,-1.1817139,1.1817139
2496,0.091796875,1.0702667,1.0702667
2497,0.0009460449,0.043969776,0.043969776
2498,-0.040771484,-1.6137341,1.6137341
2499,0.036376953,0.5160367,0.5160367
2500,-0.003692627,-0.9834211,0.9834211
2501,-0.03173828,-0.6881326,0.6881326
2502,0.014038086,0.2525682,0.2525682
2503,0.10449219,1.3049845,1.3049845
2504,0.029541016,-0.019163104,0.019163104
2505,-0.021972656,-0.6351023,0.6351023
2506,0.014160156,0.9704216,0.9704216
2507,0.061523438,1.3652319,1.3652319
2508,0.14648438,1.6372972,1.6372972
2509,-0.10058594,-1.2731432,1.2731432
2510,-0.03112793,-0.66043454,0.66043454
2511,0.07763672,1.3967953,1.3967953
2512,0.58984375,1.7586496,1.7586496
2513,-0.05126953,-0.80536145,0.80536145
2514,0.0038604736,0.050604776,0.050604776
2515,0.44335938,1.3974406,1.3974406
2516,0.03173828,0.48392183,0.48392183
2517,-0.018920898,-0.6170111,0.6170111
2518,0.014770508,1.1229681,1.1229681
2519,-0.048339844,-0.5194444,0.5194444
2520,0.021362305,0.28581682,0.28581682
2521,0.060791016,0.5754264,0.5754264
2522,0.014526367,-0.525857,0.525857
2523,0.024414062,0.879921,0.879921
2524,0.018676758,0.68514353,0.68514353
2525,-0.08496094,-1.2059233,1.2059233
2526,0.03491211,1.8852077,1.8852077
2527,-0.09326172,-1.9904497,1.9904497
2528,-0.07128906,-0.28297427,0.28297427
2529,-0.052490234,-0.1031726,0.1031726
2530,0.023925781,0.2708281,0.2708281
2531,-0.048583984,-0.2949103,0.2949103
2532,-0.05419922,-0.09669515,0.09669515
2533,0.053955078,0.025751648,0.025751648
2534,-0.053222656,-0.76615214,0.76615214
2535,-0.033935547,0.7761269,0.7761269
2536,0.048095703,-0.23418812,0.23418812
2537,0.025390625,0.4358187,0.4358187
2538,0.012512207,-0.1660082,0.1660082
2539,-2.503395e-05,-0.4178695,0.4178695
2540,-0.034179688,-0.027062345,0.027062345
2541,0.029785156,0.19036658,0.19036658
2542,0.008972168,-0.7602693,0.7602693
2543,-0.09375,-1.9236407,1.9236407
2544,-0.05810547,-0.7826374,0.7826374
2545,0.014770508,0.5860393,0.5860393
2546,0.012878418,0.923089,0.923089
2547,0.012207031,0.24017102,0.24017102
2548,-0.0067443848,0.63098174,0.63098174
2549,-0.008178711,0.049593434,0.049593434
2550,-0.012329102,-0.041360874,0.041360874
2551,0.0008239746,0.27104554,0.27104554
2552,-0.06591797,-1.4845847,1.4845847
2553,-0.025756836,1.1607947,1.1607947
2554,-0.11621094,-2.4216726,2.4216726
2555,-0.07128906,-1.5285547,1.5285547
2556,0.099609375,1.3102218,1.3102218
2557,-0.026123047,0.14434499,0.14434499
2558,0.032470703,0.35695487,0.35695487
2559,0.609375,5.739806,5.739806
2560,-0.21582031,-2.8863955,2.8863955
2561,-0.020751953,-0.7430992,0.7430992
2562,-0.111816406,-1.1454886,1.1454886
2563,0.038330078,0.49446392,0.49446392
2564,0.14257812,1.1022627,1.1022627
2565,-0.053710938,-1.2212056,1.2212056
2566,0.019042969,0.2490412,0.2490412
2567,-0.004333496,-0.33343726,0.33343726
2568,0.01965332,0.42891172,0.42891172
2569,-0.037597656,-0.13056256,0.13056256
2570,0.21582031,3.1706243,3.1706243
2571,-0.033447266,-0.43639773,0.43639773
2572,0.10058594,1.4340872,1.4340872
2573,0.014099121,0.3589631,0.3589631
2574,0.055664062,0.71032935,0.71032935
2575,-0.06542969,-1.2777599,1.2777599
2576,-0.037597656,-0.5409942,0.5409942
2577,0.078125,0.5986849,0.5986849
2578,0.018066406,0.99067014,0.99067014
2579,-0.016845703,0.3156026,0.3156026
2580,-0.10986328,-1.8009442,1.8009442
2581,-0.008361816,0.2737427,0.2737427
2582,0.040527344,0.7679716,0.7679716
2583,-0.06933594,-0.41624323,0.41624323
2584,0.056640625,1.181932,1.181932
2585,-0.045654297,-1.2388216,1.2388216
2586,0.390625,4.5208993,4.5208993
2587,-0.009216309,-0.4184772,0.4184772
2588,-0.0546875,-0.6769346,0.6769346
2589,0.0095825195,-0.80251217,0.80251217
2590,-0.18554688,-3.3316238,3.3316238
2591,0.17578125,2.533578,2.533578
2592,0.079589844,0.7818892,0.7818892
2593,0.04345703,0.9049101,0.9049101
2594,-0.107421875,-1.3459485,1.3459485
2595,0.0546875,0.844865,0.844865
2596,0.37890625,5.427665,5.427665
2597,-0.02319336,-0.42930853,0.42930853
2598,0.0126953125,0.12953286,0.12953286
2599,0.25390625,5.848327,5.848327
2600,-0.12792969,-1.7220188,1.7220188
2601,0.01586914,-0.069533326,0.069533326
2602,-0.059570312,-0.44774643,0.44774643
2603,-0.02319336,-0.32575363,0.32575363
2604,0.13574219,2.0056977,2.0056977
2605,0.08300781,1.537678,1.537678
2606,-0.095703125,-1.9092622,1.9092622
2607,-0.061523438,-0.43288082,0.43288082
2608,-0.44726562,-3.2226481,3.2226481
2609,0.015136719,0.17082907,0.17082907
2610,-0.071777344,-0.27465525,0.27465525
2611,0.020141602,0.60525423,0.60525423
2612,-0.0077209473,-0.001071395,0.001071395
2613,-0.016479492,-0.78538454,0.78538454
2614,-0.027832031,-1.50482,1.50482
2615,-0.064941406,-0.4624771,0.4624771
2616,0.171875,2.1096106,2.1096106
2617,-0.008728027,-0.6355722,0.6355722
2618,0.48632812,0.83261836,0.83261836
2619,-0.027832031,-0.23829839,0.23829839
2620,0.04321289,1.0152341,1.0152341
2621,-0.010375977,0.07570304,0.07570304
2622,-0.0031433105,-0.03383133,0.03383133
2623,-0.15136719,-1.4482256,1.4482256
2624,0.2734375,4.147875,4.147875
2625,-0.17773438,-1.7480403,1.7480403
2626,0.018920898,0.2528635,0.2528635
2627,0.07324219,1.2360499,1.2360499
2628,-0.17382812,-1.8504128,1.8504128
2629,-0.12792969,-0.7542912,0.7542912
2630,-0.029907227,-0.5870313,0.5870313
2631,0.14160156,2.0226574,2.0226574
2632,0.021362305,0.9357383,0.9357383
2633,6.4373016e-05,-0.2887672,0.2887672
2634,0.046875,1.0826461,1.0826461
2635,-0.00013923645,0.3523321,0.3523321
2636,0.025512695,0.6155813,0.6155813
2637,-0.0234375,-0.2317331,0.2317331
2638,-0.0859375,-1.6664128,1.6664128
2639,0.07470703,1.2422172,1.2422172
2640,-0.0068969727,-0.21008629,0.21008629
2641,-0.026855469,-0.4540445,0.4540445
2642,-0.017456055,-0.86186075,0.86186075
2643,0.0028381348,0.053370137,0.053370137
2644,-0.05078125,-1.0174835,1.0174835
2645,0.033935547,0.6370844,0.6370844
2646,0.09033203,1.8122288,1.8122288
2647,0.265625,2.656036,2.656036
2648,-0.0050964355,-0.33797717,0.33797717
2649,0.20996094,2.946114,2.946114
2650,-0.110839844,-1.5215409,1.5215409
2651,0.079589844,1.3894303,1.3894303
2652,0.033203125,-0.19487625,0.19487625
2653,0.15820312,0.8406838,0.8406838
2654,-0.053710938,-0.6501238,0.6501238
2655,0.017700195,0.46113104,0.46113104
2656,0.23339844,1.828884,1.828884
2657,0.009094238,-0.41812885,0.41812885
2658,-0.07519531,-0.34146103,0.34146103
2659,-0.103515625,-0.90534455,0.90534455
2660,-0.029296875,0.10688195,0.10688195
2661,-0.064453125,-0.7890833,0.7890833
2662,0.030639648,-0.25775594,0.25775594
2663,0.33007812,3.762841,3.762841
2664,0.0099487305,0.3355043,0.3355043
2665,0.1953125,3.306652,3.306652
2666,-0.0039367676,-0.01592498,0.01592498
2667,0.18066406,3.0376272,3.0376272
2668,-0.00011253357,-0.37698168,0.37698168
2669,-0.064941406,-0.90814173,0.90814173
2670,-0.037597656,-0.32711583,0.32711583
2671,-0.05053711,0.28913274,0.28913274
2672,-0.0039367676,0.50570107,0.50570107
2673,0.064453125,1.4056814,1.4056814
2674,-0.033203125,-1.1296803,1.1296803
2675,0.039794922,0.54541296,0.54541296
2676,0.006286621,0.5148886,0.5148886
2677,-0.01574707,0.7390479,0.7390479
2678,-0.41015625,-0.8401322,0.8401322
2679,-0.099121094,-1.5322932,1.5322932
2680,0.07421875,0.8893853,0.8893853
2681,-0.012145996,-1.0741544,1.0741544
2682,-0.032958984,-0.4425888,0.4425888
2683,-0.053222656,-1.225437,1.225437
2684,0.77734375,4.3130245,4.3130245
2685,0.044677734,-0.057934586,0.057934586
2686,0.033691406,0.20255527,0.20255527
2687,0.09326172,0.8336416,0.8336416
2688,0.11669922,1.2846756,1.2846756
2689,-0.3203125,-3.4190986,3.4190986
2690,-0.01171875,-0.95190096,0.95190096
2691,0.057128906,0.24262306,0.24262306
2692,0.027709961,0.56112546,0.56112546
2693,0.008361816,-0.7718336,0.7718336
2694,-0.01574707,0.104664475,0.104664475
2695,-0.01953125,-0.28912005,0.28912005
2696,-0.13085938,-2.4773893,2.4773893
2697,-0.10205078,-1.5393896,1.5393896
2698,-0.0005455017,0.8129271,0.8129271
2699,0.06347656,0.6543967,0.6543967
2700,-0.18652344,-2.8711133,2.8711133
2701,0.041992188,0.8624475,0.8624475
2702,0.17871094,2.003061,2.003061
2703,-0.020263672,-0.21504596,0.21504596
2704,0.022216797,0.20735358,0.20735358
2705,-0.084472656,-0.69733983,0.69733983
2706,0.22851562,2.4010613,2.4010613
2707,0.119628906,2.0619204,2.0619204
2708,0.15234375,2.4670703,2.4670703
2709,0.049072266,0.414014,0.414014
2710,-0.01159668,0.15072328,0.15072328
2711,-0.087890625,-0.69974244,0.69974244
2712,-0.23046875,-3.963851,3.963851
2713,-0.16796875,-1.923532,1.923532
2714,-0.036621094,-0.9803421,0.9803421
2715,-0.005859375,-0.04599905,0.04599905
2716,-0.11230469,-1.0819339,1.0819339
2717,0.008972168,0.10464514,0.10464514
2718,-0.091308594,-1.9530771,1.9530771
2719,-0.048339844,-1.1595299,1.1595299
2720,-0.12060547,-0.96001554,0.96001554
2721,-0.001411438,-0.7391349,0.7391349
2722,-0.31835938,-2.2574606,2.2574606
2723,-0.00038337708,-0.4138896,0.4138896
2724,0.16308594,0.5309002,0.5309002
2725,0.050048828,0.60038376,0.60038376
2726,0.14257812,2.839259,2.839259
2727,-0.084472656,-1.5099491,1.5099491
2728,0.09667969,2.6033857,2.6033857
2729,-0.067871094,-1.4776105,1.4776105
2730,-0.03466797,-0.08743479,0.08743479
2731,-0.13671875,-3.1907651,3.1907651
2732,-0.036132812,-1.1776651,1.1776651
2733,0.017333984,0.5002033,0.5002033
2734,0.08691406,1.6562986,1.6562986
2735,-0.059570312,-0.7860521,0.7860521
2736,-0.015258789,-0.38219455,0.38219455
2737,0.022094727,0.5710694,0.5710694
2738,-0.028076172,0.37498683,0.37498683
2739,-0.056640625,-1.5811645,1.5811645
2740,-0.19140625,-3.1613097,3.1613097
2741,0.045654297,1.5882254,1.5882254
2742,-0.06689453,-1.1313332,1.1313332
2743,0.09716797,0.69769233,0.69769233
2744,-0.032226562,-0.57767797,0.57767797
2745,0.020751953,-0.4373837,0.4373837
2746,-0.033447266,-0.64619136,0.64619136
2747,-0.0035095215,-0.3220836,0.3220836
2748,-0.12060547,-0.9078132,0.9078132
2749,-0.125,-0.5904381,0.5904381
2750,-0.0039978027,-0.79799,0.79799
2751,0.016723633,0.99343836,0.99343836
2752,0.030761719,-0.66737586,0.66737586
2753,0.114746094,0.6348328,0.6348328
2754,0.016967773,0.60878116,0.60878116
2755,0.0036773682,-0.22120082,0.22120082
2756,0.20605469,2.4748046,2.4748046
2757,0.007171631,0.2381308,0.2381308
2758,-0.17675781,-2.9753532,2.9753532
2759,0.011230469,-0.6674244,0.6674244
2760,-0.12011719,-1.6283003,1.6283003
2761,0.00013542175,-1.2356654,1.2356654
2762,-0.02746582,-0.6528041,0.6528041
2763,-0.27148438,-3.6069713,3.6069713
2764,0.015319824,0.7172223,0.7172223
2765,-0.068847656,-0.9183364,0.9183364
2766,0.083984375,0.41953707,0.41953707
2767,-0.12890625,-0.24146424,0.24146424
2768,0.020019531,0.3210856,0.3210856
2769,0.043945312,0.5854836,0.5854836
2770,-0.03540039,0.14437921,0.14437921
2771,-0.1953125,-1.8295301,1.8295301
2772,0.026245117,0.80879337,0.80879337
2773,-0.008850098,-0.35247785,0.35247785
2774,0.047851562,-0.28742397,0.28742397
2775,0.080566406,1.506541,1.506541
2776,-0.056640625,-0.06432823,0.06432823
2777,0.055664062,0.81691444,0.81691444
2778,-0.123535156,-1.8856564,1.8856564
2779,0.07714844,1.6531938,1.6531938
2780,-0.123535156,-1.3402563,1.3402563
2781,0.08642578,1.7626038,1.7626038
2782,-0.075683594,-0.57698125,0.57698125
2783,0.21191406,2.3769197,2.3769197
2784,0.06591797,1.8294171,1.8294171
2785,-0.08984375,-1.4032552,1.4032552
2786,-0.12988281,-1.7252238,1.7252238
2787,-0.0032653809,-0.41483015,0.41483015
2788,-0.032958984,-1.2008117,1.2008117
2789,-0.052734375,-0.7453167,0.7453167
2790,0.0012588501,-0.22527558,0.22527558
2791,-0.013916016,-0.7156107,0.7156107
2792,0.02734375,0.40102407,0.40102407
2793,-0.09472656,-0.8729385,0.8729385
2794,-0.0013427734,-0.062006477,0.062006477
2795,-0.13574219,-1.2948488,1.2948488
2796,0.13183594,2.2714133,2.2714133
2797,-0.004547119,0.43191722,0.43191722
2798,0.1328125,2.8882825,2.8882825
2799,-0.087402344,-1.8961632,1.8961632
2800,-0.013793945,0.035941336,0.035941336
2801,0.11816406,1.8056089,1.8056089
2802,-0.07080078,-0.79925346,0.79925346
2803,0.016479492,0.4707807,0.4707807
2804,-0.09472656,-1.4397671,1.4397671
2805,0.01586914,0.7274449,0.7274449
2806,0.010437012,0.32995272,0.32995272
2807,0.06982422,1.4122614,1.4122614
2808,0.13085938,0.61438394,0.61438394
2809,0.034423828,-0.27165043,0.27165043
2810,0.04296875,0.0789619,0.0789619
2811,0.14746094,2.6047719,2.6047719
2812,0.010864258,0.24352722,0.24352722
2813,-0.07519531,-1.6954292,1.6954292
2814,-0.0019454956,0.28194687,0.28194687
2815,-0.16210938,-1.2901787,1.2901787
2816,-0.033691406,-0.45160106,0.45160106
2817,0.6796875,2.6636562,2.6636562
2818,-0.002380371,-0.011847818,0.011847818
2819,0.05102539,1.0083333,1.0083333
2820,0.026489258,0.5675173,0.5675173
