dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
2436,0.009887695,0.09380101,0.09380101
2437,0.0859375,1.0156196,1.0156196
2438,0.040283203,0.82905346,0.82905346
2439,0.068847656,2.1592376,2.1592376
2440,-0.04638672,-0.44492415,0.44492415
2441,-0.05126953,-0.28106567,0.28106567
2442,0.22851562,3.1574295,3.1574295
2443,0.08886719,0.85667574,0.85667574
2444,-0.056640625,-0.42234942,0.42234942
2445,0.041259766,1.1370038,1.1370038
2446,0.16015625,0.71525997,0.71525997
2447,0.12792969,2.612453,2.612453
2448,0.095703125,1.0179408,1.0179408
2449,0.07128906,0.57708764,0.57708764
2450,-0.052734375,-0.27504453,0.27504453
2451,0.13183594,1.5591588,1.5591588
2452,-0.038330078,-0.590646,0.590646
2453,-0.20410156,-1.7735775,1.7735775
2454,0.041015625,1.0231627,1.0231627
2455,0.05029297,0.4074011,0.4074011
2456,-0.020996094,0.72107226,0.72107226
2457,0.061523438,0.50893056,0.50893056
2458,0.037109375,-1.41464,1.41464
2459,-0.24316406,-2.9914591,2.9914591
2460,-0.09082031,-0.81134385,0.81134385
2461,0.07714844,1.0402412,1.0402412
2462,-0.03515625,-0.36450163,0.36450163
2463,0.16308594,2.1308568,2.1308568
2464,0.029785156,1.1634102,1.1634102
2465,-0.16210938,-2.2783601,2.2783601
2466,-0.006713867,0.25774193,0.25774193
2467,-0.03173828,1.1424135,1.1424135
2468,0.035888672,0.06634649,0.06634649
2469,-0.076660156,0.012726404,0.012726404
2470,-0.08203125,-0.8525245,0.8525245
2471,-0.05517578,-0.8273713,0.8273713
2472,0.025878906,-0.19508725,0.19508725
2473,-0.083984375,-1.9791014,1.9791014
2474,0.018310547,0.43789405,0.43789405
2475,-0.012207031,-0.9243577,0.9243577
2476,-0.04248047,-0.38152722,0.38152722
2477,0.030761719,0.1877761,0.1877761
2478,0.11767578,1.2332174,1.2332174
2479,0.0134887695,0.36409563,0.36409563
2480,-0.10205078,-0.73337406,0.73337406
2481,0.16113281,1.9289465,1.9289465
2482,0.055419922,1.2845118,1.2845118
2483,-0.13085938,-2.0155923,2.0155923
2484,0.001953125,-0.83512616,0.83512616
2485,0.056640625,1.5685003,1.5685003
2486,-0.123046875,-1.4098582,1.4098582
2487,0.083984375,0.97699916,0.97699916
2488,0.061523438,0.5304033,0.5304033
2489,0.2890625,2.8401194,2.8401194
2490,-0.20214844,-3.0810535,3.0810535
2491,0.0859375,0.3197212,0.3197212
2492,-0.05444336,-0.44559312,0.44559312
2493,-0.020019531,-0.277542,0.277542
2494,-0.068359375,-0.65025467,0.65025467
2495,0.08105469,1.6393939,1.6393939
2496,-0.16796875,-2.4655561,2.4655561
2497,-0.27734375,-3.504498,3.504498
2498,0.08105469,0.5711559,0.5711559
2499,-0.20898438,-2.6404233,2.6404233
2500,0.12695312,2.4540205,2.4540205
2501,0.072265625,0.019698296,0.019698296
2502,-0.055664062,-0.41755128,0.41755128
2503,-0.23828125,-4.5444503,4.5444503
2504,-0.10449219,-1.6348796,1.6348796
2505,0.11816406,1.2069911,1.2069911
2506,0.12158203,-0.33789122,0.33789122
2507,0.0030517578,-1.3610986,1.3610986
2508,-0.03491211,-0.20161441,0.20161441
2509,0.13867188,1.7193425,1.7193425
2510,-0.037597656,-0.23910761,0.23910761
2511,0.00390625,0.056942273,0.056942273
2512,0.06347656,-0.3909856,0.3909856
2513,-0.013793945,0.53959066,0.53959066
2514,0.060546875,-0.4349998,0.4349998
2515,0.014160156,1.085089,1.085089
2516,0.072265625,0.106205896,0.106205896
2517,-0.1015625,-0.8062547,0.8062547
2518,-0.14648438,-1.822259,1.822259
2519,0.067871094,1.5291651,1.5291651
2520,0.05517578,1.0112777,1.0112777
2521,-0.14257812,-1.5068874,1.5068874
2522,0.095703125,1.1932073,1.1932073
2523,-0.075683594,-1.0253419,1.0253419
2524,-0.14648438,-1.5298488,1.5298488
2525,-0.09667969,-0.91516477,0.91516477
2526,0.0703125,1.4216862,1.4216862
2527,-0.018554688,0.2717185,0.2717185
2528,-0.012329102,-0.3061121,0.3061121
2529,-0.04296875,0.25447863,0.25447863
2530,-0.13378906,-1.0476964,1.0476964
2531,0.13671875,1.5931678,1.5931678
2532,-0.041503906,-0.36642656,0.36642656
2533,-0.09667969,-1.4611816,1.4611816
2534,0.12988281,1.9154872,1.9154872
2535,0.020996094,-0.17596884,0.17596884
2536,0.16308594,2.2861552,2.2861552
2537,-0.016113281,0.64471495,0.64471495
2538,0.03125,0.26125032,0.26125032
2539,0.03955078,0.42565557,0.42565557
2540,0.02722168,1.5265538,1.5265538
2541,-0.12060547,-0.8008795,0.8008795
2542,-0.18554688,-2.1847885,2.1847885
2543,-0.004272461,0.0024760528,0.0024760528
2544,-0.017089844,-1.3419262,1.3419262
2545,0.047607422,1.2844931,1.2844931
2546,0.10644531,0.016289672,0.016289672
2547,0.03930664,0.61891216,0.61891216
2548,-0.017578125,-0.13832067,0.13832067
2549,0.14160156,1.436242,1.436242
2550,0.019042969,-0.19299394,0.19299394
2551,-0.075683594,-1.7834666,1.7834666
2552,0.17285156,2.6450932,2.6450932
2553,-0.0859375,-0.9105286,0.9105286
2554,-0.1171875,-0.4620185,0.4620185
2555,-0.118652344,-1.1982182,1.1982182
2556,-0.15234375,-1.9381344,1.9381344
2557,0.15625,1.0058025,1.0058025
2558,0.095703125,0.77998275,0.77998275
2559,-0.057128906,-0.7755384,0.7755384
2560,0.078125,0.6262651,0.6262651
2561,-0.20703125,-3.4133394,3.4133394
2562,-0.03466797,-0.0082493,0.0082493
2563,0.043701172,0.38848326,0.38848326
2564,-0.15136719,-0.89030826,0.89030826
2565,0.10839844,1.4532908,1.4532908
2566,0.1171875,1.6099576,1.6099576
2567,-0.016357422,-0.08381079,0.08381079
2568,-0.06298828,-0.8539899,0.8539899
2569,-0.122558594,-1.3384662,1.3384662
2570,0.17871094,2.4796216,2.4796216
2571,0.07519531,0.9129038,0.9129038
2572,-0.15527344,-2.3566241,2.3566241
2573,-0.09375,-1.7715262,1.7715262
2574,0.024169922,-0.16191597,0.16191597
2575,-0.036132812,-1.2708334,1.2708334
2576,-0.103027344,-0.4159637,0.4159637
2577,-0.041503906,-0.7732279,0.7732279
2578,-0.0859375,-1.0879456,1.0879456
2579,-0.103027344,-1.233413,1.233413
2580,-0.12792969,-1.022095,1.022095
2581,-0.20214844,-2.2670197,2.2670197
2582,0.019042969,-0.038645107,0.038645107
2583,-0.0390625,0.10489767,0.10489767
2584,-0.122558594,-2.2863872,2.2863872
2585,-0.060058594,-0.9052189,0.9052189
2586,0.07861328,2.147834,2.147834
2587,-0.037109375,-0.46781206,0.46781206
2588,0.08251953,0.52358675,0.52358675
2589,0.07128906,1.1190493,1.1190493
2590,0.056884766,1.0467339,1.0467339
2591,0.13085938,1.3235899,1.3235899
2592,-0.18945312,-1.9483005,1.9483005
